163341,"ICONIC Julesburg, CO","CO, Colorado, Julesburg,City,ICONIC Julesburg, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163351,"ICONIC Keenesburg, CO","CO, Colorado, Keenesburg,City,ICONIC Keenesburg, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163361,"ICONIC Cripple Creek, CO","CO, Colorado, Cripple Creek,City,ICONIC Cripple Creek, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163371,"ICONIC Fowler, CO","CO, Colorado, Fowler,City,ICONIC Fowler, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163381,"ICONIC Parachute, CO","CO, Colorado, Parachute,City,ICONIC Parachute, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163391,"ICONIC Gilcrest, CO","CO, Colorado, Gilcrest,City,ICONIC Gilcrest, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163401,"ICONIC Georgetown, CO","CO, Colorado, Georgetown,City,ICONIC Georgetown, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163411,"ICONIC Pierce, CO","CO, Colorado, Pierce,City,ICONIC Pierce, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163421,"ICONIC Ordway, CO","CO, Colorado, Ordway,City,ICONIC Ordway, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163431,"ICONIC Minturn, CO","CO, Colorado, Minturn,City,ICONIC Minturn, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163441,"ICONIC Ouray, CO","CO, Colorado, Ouray,City,ICONIC Ouray, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163451,"ICONIC Winter Park, CO","CO, Colorado, Winter Park,City,ICONIC Winter Park, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163461,"ICONIC Dolores, CO","CO, Colorado, Dolores,City,ICONIC Dolores, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163471,"ICONIC Manassa, CO","CO, Colorado, Manassa,City,ICONIC Manassa, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163481,"ICONIC Ridgway, CO","CO, Colorado, Ridgway,City,ICONIC Ridgway, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163491,"ICONIC Bow Mar, CO","CO, Colorado, Bow Mar,City,ICONIC Bow Mar, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163501,"ICONIC Dillon, CO","CO, Colorado, Dillon,City,ICONIC Dillon, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163511,"ICONIC Haxtun, CO","CO, Colorado, Haxtun,City,ICONIC Haxtun, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163521,"ICONIC Hotchkiss, CO","CO, Colorado, Hotchkiss,City,ICONIC Hotchkiss, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163531,"ICONIC Oak Creek, CO","CO, Colorado, Oak Creek,City,ICONIC Oak Creek, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163541,"ICONIC Blue River, CO","CO, Colorado, Blue River,City,ICONIC Blue River, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163551,"ICONIC Wiggins, CO","CO, Colorado, Wiggins,City,ICONIC Wiggins, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163561,"ICONIC Sanford, CO","CO, Colorado, Sanford,City,ICONIC Sanford, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163571,"ICONIC Log Lane Village, CO","CO, Colorado, Log Lane Village,City,ICONIC Log Lane Village, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163581,"ICONIC Cheyenne Wells, CO","CO, Colorado, Cheyenne Wells,City,ICONIC Cheyenne Wells, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163591,"ICONIC Mount Crested Butte, CO","CO, Colorado, Mount Crested Butte,City,ICONIC Mount Crested Butte, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163601,"ICONIC La Jara, CO","CO, Colorado, La Jara,City,ICONIC La Jara, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163611,"ICONIC Calhan, CO","CO, Colorado, Calhan,City,ICONIC Calhan, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163621,"ICONIC Foxfield, CO","CO, Colorado, Foxfield,City,ICONIC Foxfield, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163631,"ICONIC La Veta, CO","CO, Colorado, La Veta,City,ICONIC La Veta, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163641,"ICONIC Poncha Springs, CO","CO, Colorado, Poncha Springs,City,ICONIC Poncha Springs, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163651,"ICONIC Holly, CO","CO, Colorado, Holly,City,ICONIC Holly, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163661,"ICONIC Antonito, CO","CO, Colorado, Antonito,City,ICONIC Antonito, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163671,"ICONIC Hugo, CO","CO, Colorado, Hugo,City,ICONIC Hugo, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163681,"ICONIC Kiowa, CO","CO, Colorado, Kiowa,City,ICONIC Kiowa, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163691,"ICONIC Central City, CO","CO, Colorado, Central City,City,ICONIC Central City, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163701,"ICONIC Ignacio, CO","CO, Colorado, Ignacio,City,ICONIC Ignacio, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163711,"ICONIC Dove Creek, CO","CO, Colorado, Dove Creek,City,ICONIC Dove Creek, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163721,"ICONIC Nucla, CO","CO, Colorado, Nucla,City,ICONIC Nucla, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163731,"ICONIC Fairplay, CO","CO, Colorado, Fairplay,City,ICONIC Fairplay, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163741,"ICONIC Hot Sulphur Springs, CO","CO, Colorado, Hot Sulphur Springs,City,ICONIC Hot Sulphur Springs, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163751,"ICONIC Collbran, CO","CO, Colorado, Collbran,City,ICONIC Collbran, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163761,"ICONIC Deer Trail, CO","CO, Colorado, Deer Trail,City,ICONIC Deer Trail, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163771,"ICONIC Green Mountain Falls, CO","CO, Colorado, Green Mountain Falls,City,ICONIC Green Mountain Falls, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163781,"ICONIC Williamsburg, CO","CO, Colorado, Williamsburg,City,ICONIC Williamsburg, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163791,"ICONIC Stratton, CO","CO, Colorado, Stratton,City,ICONIC Stratton, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163801,"ICONIC San Luis, CO","CO, Colorado, San Luis,City,ICONIC San Luis, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163811,"ICONIC Silverton, CO","CO, Colorado, Silverton,City,ICONIC Silverton, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163821,"ICONIC Simla, CO","CO, Colorado, Simla,City,ICONIC Simla, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163831,"ICONIC Silver Cliff, CO","CO, Colorado, Silver Cliff,City,ICONIC Silver Cliff, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163841,"ICONIC Swink, CO","CO, Colorado, Swink,City,ICONIC Swink, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163851,"ICONIC Westcliffe, CO","CO, Colorado, Westcliffe,City,ICONIC Westcliffe, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163861,"ICONIC Eads, CO","CO, Colorado, Eads,City,ICONIC Eads, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163871,"ICONIC Walden, CO","CO, Colorado, Walden,City,ICONIC Walden, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163881,"ICONIC Norwood, CO","CO, Colorado, Norwood,City,ICONIC Norwood, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163891,"ICONIC Flagler, CO","CO, Colorado, Flagler,City,ICONIC Flagler, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163901,"ICONIC Naturita, CO","CO, Colorado, Naturita,City,ICONIC Naturita, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163911,"ICONIC Mountain View, CO","CO, Colorado, Mountain View,City,ICONIC Mountain View, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163921,"ICONIC Walsh, CO","CO, Colorado, Walsh,City,ICONIC Walsh, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163931,"ICONIC Rockvale, CO","CO, Colorado, Rockvale,City,ICONIC Rockvale, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163941,"ICONIC Grand Lake, CO","CO, Colorado, Grand Lake,City,ICONIC Grand Lake, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163951,"ICONIC De Beque, CO","CO, Colorado, De Beque,City,ICONIC De Beque, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163961,"ICONIC Saguache, CO","CO, Colorado, Saguache,City,ICONIC Saguache, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163971,"ICONIC Granada, CO","CO, Colorado, Granada,City,ICONIC Granada, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163981,"ICONIC Otis, CO","CO, Colorado, Otis,City,ICONIC Otis, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
163991,"ICONIC Aguilar, CO","CO, Colorado, Aguilar,City,ICONIC Aguilar, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164001,"ICONIC Nunn, CO","CO, Colorado, Nunn,City,ICONIC Nunn, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164011,"ICONIC Yampa, CO","CO, Colorado, Yampa,City,ICONIC Yampa, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164021,"ICONIC Morrison, CO","CO, Colorado, Morrison,City,ICONIC Morrison, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164031,"ICONIC Manzanola, CO","CO, Colorado, Manzanola,City,ICONIC Manzanola, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164041,"ICONIC Crawford, CO","CO, Colorado, Crawford,City,ICONIC Crawford, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164051,"ICONIC Victor, CO","CO, Colorado, Victor,City,ICONIC Victor, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164061,"ICONIC Fleming, CO","CO, Colorado, Fleming,City,ICONIC Fleming, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164071,"ICONIC Romeo, CO","CO, Colorado, Romeo,City,ICONIC Romeo, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164081,"ICONIC Blanca, CO","CO, Colorado, Blanca,City,ICONIC Blanca, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164091,"ICONIC Wiley, CO","CO, Colorado, Wiley,City,ICONIC Wiley, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164101,"ICONIC Lake City, CO","CO, Colorado, Lake City,City,ICONIC Lake City, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164111,"ICONIC South Fork, CO","CO, Colorado, South Fork,City,ICONIC South Fork, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164121,"ICONIC Boone, CO","CO, Colorado, Boone,City,ICONIC Boone, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164131,"ICONIC Coal Creek, CO","CO, Colorado, Coal Creek,City,ICONIC Coal Creek, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164141,"ICONIC Olney Springs, CO","CO, Colorado, Olney Springs,City,ICONIC Olney Springs, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164151,"ICONIC Dinosaur, CO","CO, Colorado, Dinosaur,City,ICONIC Dinosaur, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164161,"ICONIC Ovid, CO","CO, Colorado, Ovid,City,ICONIC Ovid, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164171,"ICONIC City of Creede, CO","CO, Colorado, City of Creede,City,ICONIC City of Creede, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164181,"ICONIC Empire, CO","CO, Colorado, Empire,City,ICONIC Empire, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164191,"ICONIC Alma, CO","CO, Colorado, Alma,City,ICONIC Alma, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164201,"ICONIC Merino, CO","CO, Colorado, Merino,City,ICONIC Merino, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164211,"ICONIC Jamestown, CO","CO, Colorado, Jamestown,City,ICONIC Jamestown, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164221,"ICONIC Red Cliff, CO","CO, Colorado, Red Cliff,City,ICONIC Red Cliff, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164231,"ICONIC Garden City, CO","CO, Colorado, Garden City,City,ICONIC Garden City, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164241,"ICONIC Rico, CO","CO, Colorado, Rico,City,ICONIC Rico, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164251,"ICONIC Iliff, CO","CO, Colorado, Iliff,City,ICONIC Iliff, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164261,"ICONIC Brookside, CO","CO, Colorado, Brookside,City,ICONIC Brookside, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164271,"ICONIC Sugar City, CO","CO, Colorado, Sugar City,City,ICONIC Sugar City, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164281,"ICONIC Eckley, CO","CO, Colorado, Eckley,City,ICONIC Eckley, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164291,"ICONIC Hillrose, CO","CO, Colorado, Hillrose,City,ICONIC Hillrose, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164301,"ICONIC Cheraw, CO","CO, Colorado, Cheraw,City,ICONIC Cheraw, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164311,"ICONIC Peetz, CO","CO, Colorado, Peetz,City,ICONIC Peetz, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164321,"ICONIC Bethune, CO","CO, Colorado, Bethune,City,ICONIC Bethune, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164331,"ICONIC Kit Carson, CO","CO, Colorado, Kit Carson,City,ICONIC Kit Carson, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164341,"ICONIC Seibert, CO","CO, Colorado, Seibert,City,ICONIC Seibert, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164351,"ICONIC Arriba, CO","CO, Colorado, Arriba,City,ICONIC Arriba, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164361,"ICONIC Larkspur, CO","CO, Colorado, Larkspur,City,ICONIC Larkspur, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164371,"ICONIC Silver Plume, CO","CO, Colorado, Silver Plume,City,ICONIC Silver Plume, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164381,"ICONIC Crowley, CO","CO, Colorado, Crowley,City,ICONIC Crowley, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164391,"ICONIC Ophir, CO","CO, Colorado, Ophir,City,ICONIC Ophir, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164401,"ICONIC Rye, CO","CO, Colorado, Rye,City,ICONIC Rye, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164411,"ICONIC Ward, CO","CO, Colorado, Ward,City,ICONIC Ward, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164421,"ICONIC Grover, CO","CO, Colorado, Grover,City,ICONIC Grover, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164431,"ICONIC Sedgwick, CO","CO, Colorado, Sedgwick,City,ICONIC Sedgwick, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164441,"ICONIC Genoa, CO","CO, Colorado, Genoa,City,ICONIC Genoa, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164451,"ICONIC Crestone, CO","CO, Colorado, Crestone,City,ICONIC Crestone, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164461,"ICONIC Marble, CO","CO, Colorado, Marble,City,ICONIC Marble, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164471,"ICONIC Pritchett, CO","CO, Colorado, Pritchett,City,ICONIC Pritchett, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164481,"ICONIC Black Hawk, CO","CO, Colorado, Black Hawk,City,ICONIC Black Hawk, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164491,"ICONIC Ramah, CO","CO, Colorado, Ramah,City,ICONIC Ramah, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164501,"ICONIC Cokedale, CO","CO, Colorado, Cokedale,City,ICONIC Cokedale, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164511,"ICONIC Moffat, CO","CO, Colorado, Moffat,City,ICONIC Moffat, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164521,"ICONIC Crook, CO","CO, Colorado, Crook,City,ICONIC Crook, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164531,"ICONIC Vilas, CO","CO, Colorado, Vilas,City,ICONIC Vilas, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164541,"ICONIC Vona, CO","CO, Colorado, Vona,City,ICONIC Vona, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164551,"ICONIC Raymer (New Raymer), CO","CO, Colorado, Raymer (New Raymer),City,ICONIC Raymer (New Raymer), CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164561,"ICONIC Campo, CO","CO, Colorado, Campo,City,ICONIC Campo, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164571,"ICONIC Hooper, CO","CO, Colorado, Hooper,City,ICONIC Hooper, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164581,"ICONIC Sheridan Lake, CO","CO, Colorado, Sheridan Lake,City,ICONIC Sheridan Lake, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164591,"ICONIC Hartman, CO","CO, Colorado, Hartman,City,ICONIC Hartman, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164601,"ICONIC Pitkin, CO","CO, Colorado, Pitkin,City,ICONIC Pitkin, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164611,"ICONIC Montezuma, CO","CO, Colorado, Montezuma,City,ICONIC Montezuma, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164621,"ICONIC Branson, CO","CO, Colorado, Branson,City,ICONIC Branson, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164631,"ICONIC Haswell, CO","CO, Colorado, Haswell,City,ICONIC Haswell, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164641,"ICONIC Kim, CO","CO, Colorado, Kim,City,ICONIC Kim, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164651,"ICONIC Starkville, CO","CO, Colorado, Starkville,City,ICONIC Starkville, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164661,"ICONIC Sawpit, CO","CO, Colorado, Sawpit,City,ICONIC Sawpit, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164671,"ICONIC Two Buttes, CO","CO, Colorado, Two Buttes,City,ICONIC Two Buttes, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164681,"ICONIC Paoli, CO","CO, Colorado, Paoli,City,ICONIC Paoli, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164691,"ICONIC Bonanza, CO","CO, Colorado, Bonanza,City,ICONIC Bonanza, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
164701,"ICONIC Lakeside, CO","CO, Colorado, Lakeside,City,ICONIC Lakeside, CO",Black & Grey:FFFFFFT+Test:TTTTTTT
172001,"ICONIC Bridgeport, CT","CT, Connecticut, Bridgeport,City,ICONIC Bridgeport, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172011,"ICONIC New Haven, CT","CT, Connecticut, New Haven,City,ICONIC New Haven, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172021,"ICONIC Stamford, CT","CT, Connecticut, Stamford,City,ICONIC Stamford, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172031,"ICONIC Hartford, CT","CT, Connecticut, Hartford,City,ICONIC Hartford, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172041,"ICONIC Waterbury, CT","CT, Connecticut, Waterbury,City,ICONIC Waterbury, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172051,"ICONIC Norwalk, CT","CT, Connecticut, Norwalk,City,ICONIC Norwalk, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172061,"ICONIC Danbury, CT","CT, Connecticut, Danbury,City,ICONIC Danbury, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172071,"ICONIC New Britain, CT","CT, Connecticut, New Britain,City,ICONIC New Britain, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172081,"ICONIC Bristol, CT","CT, Connecticut, Bristol,City,ICONIC Bristol, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172091,"ICONIC Meriden, CT","CT, Connecticut, Meriden,City,ICONIC Meriden, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172101,"ICONIC West Haven, CT","CT, Connecticut, West Haven,City,ICONIC West Haven, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172111,"ICONIC Milford city (balance), , CT","CT, Connecticut, Milford city (balance),City,ICONIC Milford city (balance), CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172121,"ICONIC Middletown, CT","CT, Connecticut, Middletown,City,ICONIC Middletown, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172131,"ICONIC Shelton, CT","CT, Connecticut, Shelton,City,ICONIC Shelton, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172141,"ICONIC Norwich, CT","CT, Connecticut, Norwich,City,ICONIC Norwich, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172151,"ICONIC Torrington, CT","CT, Connecticut, Torrington,City,ICONIC Torrington, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172161,"ICONIC Naugatuck, CT","CT, Connecticut, Naugatuck,City,ICONIC Naugatuck, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172171,"ICONIC New London, CT","CT, Connecticut, New London,City,ICONIC New London, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172181,"ICONIC Ansonia, CT","CT, Connecticut, Ansonia,City,ICONIC Ansonia, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172191,"ICONIC Storrs, CT","CT, Connecticut, Storrs,City,ICONIC Storrs, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172201,"ICONIC Derby, CT","CT, Connecticut, Derby,City,ICONIC Derby, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172211,"ICONIC Groton, CT","CT, Connecticut, Groton,City,ICONIC Groton, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172221,"ICONIC Danielson, CT","CT, Connecticut, Danielson,City,ICONIC Danielson, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172231,"ICONIC Jewett City, CT","CT, Connecticut, Jewett City,City,ICONIC Jewett City, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172241,"ICONIC Newtown, CT","CT, Connecticut, Newtown,City,ICONIC Newtown, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172251,"ICONIC Woodmont, CT","CT, Connecticut, Woodmont,City,ICONIC Woodmont, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172261,"ICONIC Litchfield, CT","CT, Connecticut, Litchfield,City,ICONIC Litchfield, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172271,"ICONIC Stonington, CT","CT, Connecticut, Stonington,City,ICONIC Stonington, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172281,"ICONIC Bantam, CT","CT, Connecticut, Bantam,City,ICONIC Bantam, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172291,"ICONIC Groton Long Point, CT","CT, Connecticut, Groton Long Point,City,ICONIC Groton Long Point, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
172301,"ICONIC Fenwick, CT","CT, Connecticut, Fenwick,City,ICONIC Fenwick, CT",Black & Grey:FFFFFFT+Test:TTTTTTT
612001,"ICONIC Washington, DC","DC, District of columbia, Washington,City,ICONIC Washington, DC",Black & Grey:FFFFFFT+Test:TTTTTTT
182001,"ICONIC Wilmington, DE","DE, Delaware, Wilmington,City,ICONIC Wilmington, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182011,"ICONIC Dover, DE","DE, Delaware, Dover,City,ICONIC Dover, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182021,"ICONIC Newark, DE","DE, Delaware, Newark,City,ICONIC Newark, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182031,"ICONIC Middletown, DE","DE, Delaware, Middletown,City,ICONIC Middletown, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182041,"ICONIC Smyrna, DE","DE, Delaware, Smyrna,City,ICONIC Smyrna, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182051,"ICONIC Milford, DE","DE, Delaware, Milford,City,ICONIC Milford, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182061,"ICONIC Seaford, DE","DE, Delaware, Seaford,City,ICONIC Seaford, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182071,"ICONIC Georgetown, DE","DE, Delaware, Georgetown,City,ICONIC Georgetown, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182081,"ICONIC Elsmere, DE","DE, Delaware, Elsmere,City,ICONIC Elsmere, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182091,"ICONIC New Castle, DE","DE, Delaware, New Castle,City,ICONIC New Castle, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182101,"ICONIC Millsboro, DE","DE, Delaware, Millsboro,City,ICONIC Millsboro, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182111,"ICONIC Laurel, DE","DE, Delaware, Laurel,City,ICONIC Laurel, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182121,"ICONIC Harrington, DE","DE, Delaware, Harrington,City,ICONIC Harrington, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182131,"ICONIC Camden, DE","DE, Delaware, Camden,City,ICONIC Camden, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182141,"ICONIC Clayton, DE","DE, Delaware, Clayton,City,ICONIC Clayton, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182151,"ICONIC Lewes, DE","DE, Delaware, Lewes,City,ICONIC Lewes, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182161,"ICONIC Milton, DE","DE, Delaware, Milton,City,ICONIC Milton, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182171,"ICONIC Selbyville, DE","DE, Delaware, Selbyville,City,ICONIC Selbyville, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182181,"ICONIC Townsend, DE","DE, Delaware, Townsend,City,ICONIC Townsend, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182191,"ICONIC Bridgeville, DE","DE, Delaware, Bridgeville,City,ICONIC Bridgeville, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182201,"ICONIC Ocean View, DE","DE, Delaware, Ocean View,City,ICONIC Ocean View, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182211,"ICONIC Delmar, DE","DE, Delaware, Delmar,City,ICONIC Delmar, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
182221,"ICONIC Delaware City, DE","DE, Delaware, Delaware City,City,ICONIC Delaware City, DE",Black & Grey:FFFFFFT+Test:TTTTTTT
